SCHOOL,DISTRICT,CODE,NAME,ENG,NEP,MATH,SCI,SOC,HPE,TOTAL,SAP,DIST,FIRST,SEC,THIRD,PASS,FAIL,PASS.PERCENT
1874,KATHMANDU,29049,NAMGYAL MA VI GOKARNA,62,58,70,39,49,49,66,66,0,49,14,0,63,3,95
1699,KAVREPALANC,27083,NAMO BUDDHA ENGLISH BOARDING SCHOOL SHAN,4,54,6,46,47,50,54,54,1,28,19,1,49,5,91
93,ILAM,3003,NAMSALING MA VI NAMSALING,26,45,22,28,42,34,68,68,0,1,14,1,16,52,24
3873,RUPANDEHI,48090,NAMUNA ENGLISH BOARDING SCHOOL BUTWAL,45,52,54,44,49,43,12,12,0,6,4,0,10,2,83
288,JHAPA,4135,NAMUNA ENGLISH MA VI CHAKCHAKI,35,50,39,34,50,44,21,21,0,5,10,1,16,5,76
302,JHAPA,4149,NAMUNA ENGLISH SCHOOL JUROPANI-5 GWALDUB,63,71,76,55,71,63,12,12,2,10,0,0,12,0,100
2430,LALITPUR,32041,NAMUNA MACHHINDRA AWASIYA MA VI LAGANKHEL,41,47,4,20,42,43,22,22,0,4,6,0,10,12,45
2404,LALITPUR,32014,NAMUNA MACHHINDRA MA VI LAGANKHEL,4,44,47,35,49,52,89,89,0,19,55,0,74,15,83
947,UDAYAPUR,14047,NAMUNA SCHOOL TRIYUGA-2,36,52,40,27,52,48,74,74,0,19,24,0,43,31,58
4147,PARBAT,53057,NAMUNA SECONDARY BOARDING SCHOOL DIMUWA,7,59,75,55,58,5,12,12,2,10,0,0,12,0,100
571,MORANG,9075,NAMUNA VIDYA MANDIR AWASIYA MA VI BIRATNAG,55,57,75,54,60,45,32,32,2,29,1,0,32,0,100
2374,KATHMANDU,29580,NAMUNADEEP ENGLISH BOARDING SCHOOL KAPAN,61,65,73,49,49,53,9,9,0,8,1,0,9,0,100
5035,KANCHANPUR,77047,NAND MA VI DEKHATBHULI,3,45,38,3,38,50,17,16,0,2,7,0,9,7,56
4392,KALIKOT,62006,NANDA DEVI MA VI KOTBADA,32,42,27,21,40,37,20,20,0,0,8,0,8,12,40
4720,ACHHAM,71027,NANDA MA VI BAHUNGAON,20,42,23,26,40,36,54,54,0,0,10,1,11,43,20
975,SAPTARI,15021,NANDA UMA PUBLIC MA VI ODRAHA,19,38,23,30,32,40,152,151,0,9,23,1,33,118,22
2105,KATHMANDU,29293,NANDI GANESH MA VI MATATIRTHA,29,44,41,24,34,34,27,26,0,0,11,1,12,14,46
1893,KATHMANDU,29068,NANDI MA VI NAXAL,47,55,61,44,45,55,70,70,0,38,30,0,68,2,97
1885,KATHMANDU,29060,NANDI RATRI MA VI NAXAL,35,46,43,27,38,48,19,19,0,1,13,3,17,2,89
986,SAPTARI,15032,NARA BAHADUR THAPA JANTA MA VI PAKARI GOTH,22,38,32,26,43,35,45,45,0,0,14,4,18,27,40
908,UDAYAPUR,14008,NARAD ADARSHA MA VI BASAHA,26,49,19,3,42,37,146,146,0,1,23,2,26,120,18
4315,DANG,58040,NARADEVI MA VI TEADHARA,20,44,14,21,33,2,41,41,0,1,5,0,6,35,15
529,MORANG,9033,NARAGRAM MA VI TANKISINUWARY,18,41,22,2,3,41,104,103,1,4,12,3,20,83,19
2387,KATHMANDU,29594,NARAYAN ACADEMY,6,7,10,6,5,6,1,1,1,0,0,0,1,0,100
1547,NUWAKOT,25057,NARAYAN DEVI MA VI BARRAFEDI,23,46,5,33,50,45,74,74,0,6,30,1,37,37,50
1891,KATHMANDU,29066,NARAYAN JAN MA VI MACHCHHEGAUN-5,49,54,67,43,5,53,27,27,0,15,12,0,27,0,100
1366,SARLAHI,22009,NARAYAN JANATA MA VI PATTHARKOT,33,53,44,3,46,39,51,51,0,3,32,4,39,12,76
3626,PALPA,45061,NARAYAN MA VI DHUSTUNG,2,32,11,14,33,4,30,30,0,0,3,0,3,27,10
1369,SARLAHI,22012,NARAYAN MA VI KESHARGUNJ,40,5,52,31,4,52,145,145,1,40,82,5,128,17,88
4101,PARBAT,53011,NARAYAN MA VI KUSHMA,29,47,36,26,53,38,86,86,0,8,42,0,50,35,58
4536,BANKE,67003,NARAYAN MA VI NEPALGUNJ,36,49,3,23,3,36,78,78,0,4,27,3,34,44,44
2731,CHITWAN,34063,NARAYANI ENGLISH PUBLIC SCHOOL BASANTAPUR,52,52,48,32,48,46,11,11,0,3,3,0,6,5,55
3535,NAWALPARASI,44068,NARAYANI ENGLISH SECONDARY BOARDING SCHO,53,59,44,25,5,60,19,19,1,7,1,0,9,10,47
3488,NAWALPARASI,44020,NARAYANI GANDAKI MA VI TRIBENI,24,4,20,26,39,42,56,56,0,2,10,0,12,44,21
2691,CHITWAN,34023,NARAYANI MA VI BHARATPUR,44,57,69,39,57,55,104,104,6,59,36,0,101,3,97
1112,DOLAKHA,17034,NARAYANI MA VI BHIRKOT,27,5,31,32,44,51,22,22,0,3,8,0,11,11,50
2432,LALITPUR,32043,NARAYANI MA VI GIMDI,36,64,44,32,51,41,11,11,0,2,7,0,9,2,82
4429,JAJARKOT,64010,NARAYANI MA VI KARKIGAUN,20,32,13,15,29,37,55,55,0,0,4,1,5,50,9
11,TAPLEJUNG,1010,NARAYANI MA VI SANGHU,23,4,15,31,38,31,44,44,0,0,9,0,9,35,20
4069,BAGLUNG,52054,NARAYANI MA VI TANGRAM,26,49,47,33,46,46,24,24,0,1,14,1,16,8,67
2671,CHITWAN,34003,NARAYANI VIDYAMANDIR MA VI SHIVANAGAR,34,42,45,31,39,45,81,81,1,6,35,2,44,37,54
880,OKHALDHUNGA,13019,NARAYANSTHAN MA VI ASINE,24,41,2,3,44,31,41,41,0,0,8,0,8,33,20
1660,KAVREPALANC,27044,NARAYANSTHAN MA VI NARAYANSTHAN,27,42,23,20,43,34,85,85,0,3,10,5,18,67,21
171,JHAPA,4017,NARENDRA JANTA MA VI TOPGACHHI,29,41,24,29,45,39,52,51,0,2,11,0,13,38,25
990,SAPTARI,15036,NARENDRA MEMORIAL JANTA MA VI BORIYA,21,44,23,2,39,29,35,35,0,0,5,2,7,28,20
3388,SYANGJA,43024,NARODAYA MA VI PINDIKHOLA,17,44,28,23,36,41,67,67,0,2,9,0,11,56,16
2636,MAKWANPUR,33036,NATESHWAR MA VI TAUKHEL CHITLANG,29,49,35,25,48,55,19,19,0,2,6,0,8,11,42
2167,KATHMANDU,29359,NATIONAL ACADEMY BUDDHANAGAR NEWBANESH,63,58,80,53,62,52,16,16,1,15,0,0,16,0,100
2760,CHITWAN,34093,NATIONAL BOARDING HIGH SCHOOL PARSA KHAIR,0,5,45,36,4,49,116,116,0,24,55,1,80,36,69
2573,LALITPUR,32191,NATIONAL CHILDREN SCHOOL KANIBAHAL,62,54,8,50,67,56,16,16,1,15,0,0,16,0,100
2182,KATHMANDU,29375,NATIONAL CHILDREN'S ACADEMY DALLU,42,51,41,3,41,39,9,9,0,3,1,1,5,4,56
3252,KASKI,41156,NATIONAL INVENTIVE BOARDING SCHOOL,63,65,87,56,73,6,21,21,12,9,0,0,21,0,100
319,JHAPA,4168,NATIONAL MARIGOLD ENGLISH SCHOOL CHANDRA,58,55,6,5,48,46,20,20,0,14,6,0,20,0,100
2328,KATHMANDU,29530,NATIONAL MODEL SCIENCE SCHOOL GONGABU,64,69,85,59,57,5,19,19,8,9,1,0,18,1,95
2183,KATHMANDU,29376,NATIONAL STAR HIGH SCHOOL CHHETRAPATI,46,49,5,27,37,35,6,6,0,2,1,0,3,3,50
2087,KATHMANDU,29273,NATURE BOARDING HIGH SCHOOL GONGABU,60,58,68,50,43,5,33,33,2,23,5,0,30,3,91
2041,KATHMANDU,29227,NAULIN MA VI CHUNIKHEL TUSAL,29,39,31,24,35,40,73,73,0,7,18,2,27,46,37
1783,BHAKTAPUR,28058,NAULO JYOTI ENGLISH SCHOOL THIMI,6,57,74,52,52,54,97,96,9,82,4,0,95,1,99
4092,PARBAT,53002,NAV JAGRIT MA VI TILAHAR,32,43,40,29,43,36,96,95,0,10,51,6,67,28,71
1550,NUWAKOT,25060,NAV JEEVAN MA VI KEURENI MADANPUR,30,45,31,27,36,44,17,17,0,1,6,0,7,10,41
4844,KAILALI,73069,NAV JYOTI VIDYA GRIHA TIKAPUR KAILALI,37,47,38,23,40,41,103,102,0,11,30,2,43,59,42
2184,KATHMANDU,29377,NAV KSHITIZ SECONDARY SCHOOL KULESHWOR,6,53,57,40,42,51,17,17,0,11,5,0,16,1,94
1912,KATHMANDU,29087,NAVA ADARSHA MA VI BASANTPUR,33,48,56,25,37,38,19,18,0,4,4,0,8,10,44
1401,SARLAHI,22044,NAVA JANJAGARAN MA VI RAJGHAT SHANKARPUR,26,43,29,22,4,34,64,63,0,5,9,3,17,46,27
2155,KATHMANDU,29347,NAVA JEEWAN AWASIYA MA VI SAMAKHUSHI,59,55,71,52,45,45,31,31,2,21,6,0,29,2,94
21,TAPLEJUNG,1020,NAVA JYOTI AWASIYA MA VI PHUNGLING,29,4,24,33,43,4,49,49,0,1,17,0,18,31,37
1960,KATHMANDU,29137,NAVA JYOTI ENGLISH SECONDARY SCHOOL KOTES,60,64,75,50,60,57,76,76,15,54,5,0,74,1,97
3368,SYANGJA,43004,NAVA JYOTI MA VI BIRUWA,20,39,27,20,45,50,89,89,0,2,12,1,15,74,17
2645,MAKWANPUR,33045,NAVA JYOTI MA VI NAGSWOTI,37,45,51,24,40,4,28,28,0,3,12,2,17,11,61
1356,MAHOTTARI,21046,NAVA KSHITIJ HIGHER SECONDARY SCHOOL BARDI,36,58,48,38,48,41,40,40,0,10,26,0,36,3,90
2273,KATHMANDU,29473,NAVA MANJUSHREE SCHOOL SHANTINAGAR BOUD,55,48,70,33,57,47,8,8,0,5,3,0,8,0,100
3876,RUPANDEHI,48093,NAVA PRABHAT ENGLISH SCHOOL SALJHANDI,53,57,71,35,47,54,53,53,0,42,7,0,49,4,92
2471,LALITPUR,32083,NAVA PRABHAT MA VI PULCHOWK,6,6,68,5,47,58,27,27,1,22,4,0,27,0,100
1710,KAVREPALANC,27094,NAVA PRATIBHA SECONDARY ENGLISH SCHOOL KU,62,6,63,4,5,7,2,2,0,2,0,0,2,0,100
1680,KAVREPALANC,27064,NAVA RATNA ENGLISH MA VI PANUTI,6,55,86,47,60,54,33,33,2,31,0,0,33,0,100
2548,LALITPUR,32166,NAVA SURYODAYA ENGLISH SCHOOL SUNAKOTHI,56,66,82,45,6,47,16,16,1,13,2,0,16,0,100
3205,KASKI,41109,NAVADEEP ENGLISH BOARDING SCHOOL PARSHYA,60,58,79,45,73,58,13,13,2,11,0,0,13,0,100
3017,GORKHA,38057,NAVAJAGRITI CHANDI MA VI ASHRANG,40,6,59,39,50,53,51,51,0,34,15,0,49,2,96
1735,BHAKTAPUR,28008,NAVAJYOTI MA VI TACHAPAL,1,3,2,1,3,3,1,1,0,0,0,0,0,1,000
4977,DANDELDHURA,76023,NAVDURGA MA VI CHILPHI,18,39,19,14,35,30,14,14,0,0,1,0,1,13,7
2373,KATHMANDU,29579,NAVIN JYOTI ENGLISH SCHOOL BHIMDHUNGA,5,63,66,32,51,5,7,7,0,4,1,0,5,2,71
3147,KASKI,41050,NAVIN MA VI GAIRAPATAN,30,47,49,31,36,42,72,72,0,8,39,1,48,24,67
363,TEHRATHUM,6003,NAVIN SHIKCHHYA SADAN MA VI PHAKCHAMARA,20,4,37,2,47,34,81,81,0,1,15,3,19,61,23
1961,KATHMANDU,29138,NAVIN SHIKHAR AWASIYA MA VI OLD BANESHWAR,58,48,57,41,46,56,18,18,0,12,4,0,16,2,89
427,DHANKUTA,7033,NAVIN SIKSHYA SADAN MA VI DANDAGAUN,15,47,24,23,49,35,27,27,0,1,4,0,5,22,19
2520,LALITPUR,32136,NAVJEEVAN ENGLISH MA VI BAGHDOL,54,60,8,43,48,52,15,15,0,11,3,0,14,1,93
1380,SARLAHI,22023,NAVJEEVAN VIDYASHRAM MA VI JUTPANI NETRAGU,28,47,51,32,43,37,59,59,0,7,29,5,41,18,69
739,SUNSARI,10077,NAVJYOTI SCHOOL DHARAN,56,5,63,53,61,57,43,43,0,42,1,0,43,0,100
1070,SIRAHA,16056,NAVODAYA AWASIYA MA VI BISHNUPUR,39,46,58,48,6,49,32,32,0,15,12,0,27,5,84
4751,DOTI,72017,NAVODAYA MA VI GADSERA,22,34,29,26,21,39,7,7,0,0,1,0,1,6,14
275,JHAPA,4122,NAVODAYA MA VIDHYA MANDIR TOPGACHHI,40,56,64,40,58,44,28,28,0,21,7,0,28,0,100
2659,MAKWANPUR,33061,NAVODAYA SHISHU SADAN ENGLISH BOARDING SC,59,61,75,31,43,50,13,13,0,6,3,0,9,4,69
2099,KATHMANDU,29286,NAVODIT VIDYA KUNJA ENGLISH AWASIYA MA VI SA,64,66,88,58,73,52,16,16,4,12,0,0,16,0,100
3638,PALPA,45073,NAWA DURGA MA VI TILPUR RAMPUR,26,45,24,3,31,3,41,40,0,2,9,1,12,28,30
3490,NAWALPARASI,44022,NAWA JAGARAN MA VI CHORMARA,29,47,30,23,49,54,90,90,0,7,25,0,32,58,36
274,JHAPA,4121,NAWA KIRAN VIDYA MANDIR SHIVAGANJ,5,55,55,42,51,5,24,24,1,11,12,0,24,0,100
3138,KASKI,41041,NAWA PRABHAT MA VI NAYA BAZAR,24,46,25,23,42,42,74,74,0,2,17,0,19,55,26
2295,KATHMANDU,29496,NAWA SIRJANA ENGLISH SCHOOL SHANKHAMUL,65,59,90,51,58,58,45,45,15,30,0,0,45,0,100
2529,LALITPUR,32145,NAWADEEP SECONDARY ENGLISH SCHOOL CHAPA,51,5,59,31,53,5,21,21,2,9,3,0,14,7,67
3019,GORKHA,38059,NAWAJYOTI MA VI DANDIDANDA,4,53,33,23,43,43,33,33,0,4,12,0,16,17,48
3557,NAWALPARASI,44091,NAWALPUR SECONDARY BOARDING SCHOOL CHO,48,71,52,36,52,60,31,31,2,19,7,0,28,3,90
1743,BHAKTAPUR,28016,NAWARATRI MA VI KHAUWA,3,42,12,18,40,43,7,7,0,0,1,0,1,6,14
1869,KATHMANDU,29044,NAWAYUG MA VI JYABAHAL,25,51,36,2,40,47,26,26,0,2,6,0,8,18,31
495,BHOJPUR,8046,NAWDURGA MA VI DALGAUN,15,39,15,22,31,34,34,34,0,0,0,0,0,34,000
3670,GULMI,46023,NAYA GAUN MA VI NAYAGAUN DHURKOT,23,47,20,28,42,43,39,39,0,3,5,0,8,31,21
3838,RUPANDEHI,48053,NAYA GAUN MA VI TAMNAGAR,26,41,25,2,3,37,24,21,0,0,4,0,4,17,19
2732,CHITWAN,34064,NAYA KIRAN MA VI BHARATPUR,35,51,56,32,53,54,30,30,0,11,12,0,23,7,77
43,PANCHTHAR,2007,NAYA NAMUNA MA VI PHIDIM BAZAR,37,40,50,33,5,45,90,90,0,15,46,3,64,26,71
3762,ARGHAKHANCH,47030,NE RA MA VI THULOPOKHARA,40,43,4,27,40,50,67,67,0,3,49,3,55,12,82
4847,KAILALI,73072,NEELAM VIDYA NIKETAN ENGLISH BOARDING SCHO,35,45,33,24,34,49,41,41,0,2,10,0,12,29,29
2285,KATHMANDU,29486,NEELGIRI SCHOOL PAKNAJOLE,59,61,87,52,61,48,17,17,0,16,1,0,17,0,100
2185,KATHMANDU,29378,NEIGHBOURHOOD ENGLISH SCHOOL MANDIKHATA,59,55,69,47,51,52,30,30,2,19,8,0,29,1,97
2803,RAUTAHAT,35020,NEMDHARI BASUDEV MA VI MUDBALBA,22,44,42,35,45,34,31,29,0,8,7,0,15,14,52
3242,KASKI,41146,NEPAL ADARSHA AWASIYA VIDHYALAYA BHANDAR,57,56,59,31,6,51,40,36,1,31,3,0,35,0,97
1861,KATHMANDU,29035,NEPAL ADARSHA MA VI GANABAHAL,34,47,34,28,40,50,18,18,0,1,6,1,8,10,44
3927,KAPILVASTU,49008,NEPAL ADARSHA MA VI SHIWAPUR,3,39,26,31,3,42,86,86,0,5,23,2,30,56,35
3457,SYANGJA,43093,NEPAL ADARSHA MA VI WALING,40,59,51,34,56,53,38,38,3,16,11,0,30,8,79
2746,CHITWAN,34078,NEPAL ADARSHA SHIKSHASADAN MA VI PARSA,54,58,70,44,54,57,19,19,1,14,3,0,18,1,95
1845,KATHMANDU,29018,NEPAL BED VIDHYASHRAM BANAKALI,73,66,75,70,48,55,11,11,0,11,0,0,11,0,100
3584,PALPA,45019,NEPAL ENGLISH PREPARATORY SECONDARY BOA,5.22,52,49,35,59,62,19,19,1,12,2,0,15,4,79
3538,NAWALPARASI,44071,NEPAL LOK SEWA MA VI BASANTAPUR,26,45,23,19,45,50,84,84,0,7,14,0,21,62,25
2867,BARA,36034,NEPAL MA VI AMALEKHAGANJ,27,42,40,15,41,37,55,55,0,3,10,0,13,42,24
2802,RAUTAHAT,35019,NEPAL MA VI BISHRAMPUR,36,4,21,25,3,36,43,43,0,3,3,0,6,37,14
3520,NAWALPARASI,44052,NEPAL MA VI DIVYAPURI,34,45,44,32,56,5,52,52,1,9,27,1,38,14,73
4200,ROLPA,55012,NEPAL MA VI KOTGAUN,20,46,16,24,36,42,7,7,0,0,2,0,2,5,29
2690,CHITWAN,34022,NEPAL MA VI RATNA NAGAR,40,49,54,31,53,60,164,164,3,48,82,0,133,31,81
4036,BAGLUNG,52020,NEPAL MA VI TARA GALKOT,27,49,29,21,4,4,50,50,0,0,13,4,17,33,34
3902,RUPANDEHI,48119,NEPAL NALANDA SECONDARY BOARDING SCHOOL,45,54,49,36,4,52,25,25,1,9,9,0,19,6,76
2908,PARSA,37009,NEPAL RAILWAY MA VI GOSHWARA ROAD BIRGUNJ,35,47,49,17,33,32,60,60,0,8,12,0,20,40,33
3433,SYANGJA,43069,NEPAL RASTRA MA VI CHOKTHANTI PELAKOT,16,39,19,20,40,36,31,31,0,2,2,0,4,27,13
1042,SIRAHA,16027,NEPAL RASTRIYA FUL KUMARI MAHATO MA VI BAND,24,50,25,22,42,39,106,106,0,7,25,0,32,74,30
1404,SARLAHI,22047,NEPAL RASTRIYA JANATA MA VI BADRIPUR GHARI,2,40,28,20,41,36,55,54,0,2,9,2,13,41,24
3691,GULMI,46044,NEPAL RASTRIYA MA VI AAMPCHAUR INDREGAUDA,20,40,31,21,39,33,32,30,0,1,8,2,11,19,37
681,SUNSARI,10017,NEPAL RASTRIYA MA VI AMAHI BELHA,20,42,17,23,43,41,37,37,0,1,5,0,6,31,16
2880,BARA,36047,NEPAL RASTRIYA MA VI AURAHA SIMARA,29,47,48,31,45,38,52,52,1,7,28,3,39,13,75
3957,KAPILVASTU,49039,NEPAL RASTRIYA MA VI AURAHIYA MUDFUTAWA BI,30,23,17,23,33,27,14,14,0,0,0,1,1,12,7
4523,SURKHET,66048,NEPAL RASTRIYA MA VI BADAKHOLI MEHELKUNA,32,50,2,25,4,43,52,52,1,4,10,1,16,36,31
2960,PARSA,37062,NEPAL RASTRIYA MA VI BADERWA,21,38,30,24,35,34,55,55,0,4,9,1,14,41,25
2873,BARA,36040,NEPAL RASTRIYA MA VI BAKULIYA BHAWANIPUR,26,45,45,23,46,42,54,54,0,5,17,0,22,32,41
2905,PARSA,37006,NEPAL RASTRIYA MA VI BARBACHHOTAILI,26,5,5,26,42,41,31,31,0,3,13,1,17,14,55
4723,ACHHAM,71030,NEPAL RASTRIYA MA VI BAYALA,15,41,29,24,36,3,33,33,0,0,2,0,2,31,6
2898,BARA,36065,NEPAL RASTRIYA MA VI BENAULI PACHARAUTA,17,28,19,18,27,30,14,14,0,0,1,1,2,12,14
4526,SURKHET,66052,NEPAL RASTRIYA MA VI BETAN,23,40,2,20,31,33,8,8,0,0,0,1,1,7,13
4632,BARDIA,68053,NEPAL RASTRIYA MA VI BHAINSAHI MAHAMMADPU,3.19,49,27,26,38,37,18,18,0,1,5,2,8,10,44
2874,BARA,36041,NEPAL RASTRIYA MA VI BHARATGUNJ SIGAUL,24,47,26,22,33,30,43,43,0,0,7,4,11,31,26
4531,SURKHET,66058,NEPAL RASTRIYA MA VI BIRENDRANAGAR,42,47,36,30,4,46,31,31,0,5,14,0,19,11,61
4721,ACHHAM,71028,NEPAL RASTRIYA MA VI CHAPHAMANDAU,17,38,17,18,35,32,38,38,0,0,2,0,2,36,5
4170,RUKUM,54014,NEPAL RASTRIYA MA VI CHUNWANG,25,37,27,17,37,30,33,30,0,0,8,3,11,18,37
3727,GULMI,46082,NEPAL RASTRIYA MA VI DAUNGHA,19,43,16,16,37,41,19,19,0,0,1,0,1,18,5
2865,BARA,36032,NEPAL RASTRIYA MA VI DEWAPUR BAHUARWA,19,31,3,19,34,36,14,14,0,0,1,3,4,10,29
4609,BARDIA,68016,NEPAL RASTRIYA MA VI DHODARI,30,48,2,24,38,32,65,64,0,6,12,2,20,44,31
2922,PARSA,37023,NEPAL RASTRIYA MA VI DOKAILA BAHUWARI,30,40,41,2,31,30,34,34,0,3,5,0,8,26,24
2851,BARA,36018,NEPAL RASTRIYA MA VI DUMARWANA,28,50,46,24,41,39,92,92,2,11,32,1,46,46,50
4234,SALYAN,56021,NEPAL RASTRIYA MA VI FALABANG REKH,19,35,35,26,36,34,53,52,0,0,8,5,13,39,25
4528,SURKHET,66055,NEPAL RASTRIYA MA VI GAGRETAL JARBUTTA,27,47,19,19,42,41,41,41,0,2,8,1,11,30,27
4622,BARDIA,68041,NEPAL RASTRIYA MA VI GODIYANA BHIMMAPUR,34,45,32,24,47,39,45,45,0,2,15,8,25,20,56
2875,BARA,36042,NEPAL RASTRIYA MA VI HARDIYA AWARAIYA,18,29,17,16,30,34,26,26,0,0,2,0,2,23,8
2879,BARA,36046,NEPAL RASTRIYA MA VI ITIYAHI,23,31,34,24,33,41,15,15,0,1,3,0,4,11,27
4655,BAJURA,69024,NEPAL RASTRIYA MA VI JADANGA,3,52,3,35,4,44,4,4,0,0,3,0,3,1,75
2859,BARA,36026,NEPAL RASTRIYA MA VI KALAIYA,28,45,38,21,42,40,114,114,0,18,20,0,38,76,33
4525,SURKHET,66050,NEPAL RASTRIYA MA VI KARAIKHOLA,32,51,2,22,43,43,31,31,0,2,7,0,9,21,29
2870,BARA,36037,NEPAL RASTRIYA MA VI KAWAHI JAGGAT,18,34,22,18,28,35,23,22,0,1,3,0,4,18,18
4230,SALYAN,56017,NEPAL RASTRIYA MA VI KIMUCHAUR,34,43,43,30,47,45,92,91,0,9,67,6,82,8,90
4516,SURKHET,66041,NEPAL RASTRIYA MA VI LAGAM,20,38,2,19,27,39,12,12,0,0,1,1,2,10,17
2861,BARA,36028,NEPAL RASTRIYA MA VI MANHARWA,26,44,31,20,4,36,71,69,0,3,17,1,21,48,30
2850,BARA,36017,NEPAL RASTRIYA MA VI MATIARWA,29,4,31,25,39,42,21,21,0,0,8,2,10,11,48
4626,BARDIA,68045,NEPAL RASTRIYA MA VI MOTIPUR BANSGADHI,29,47,25,23,38,36,111,111,0,7,20,4,31,80,28
1866,KATHMANDU,29040,NEPAL RASTRIYA MA VI NEPALTAR,4,52,61,39,45,5,109,109,3,35,58,0,96,12,88
4527,SURKHET,66053,NEPAL RASTRIYA MA VI NETA,17,42,22,17,23,30,14,13,0,0,0,0,0,13,000
2930,PARSA,37031,NEPAL RASTRIYA MA VI ODAR,26,43,34,17,32,36,17,17,0,0,4,0,4,13,24
3756,ARGHAKHANCH,47024,NEPAL RASTRIYA MA VI PANENA,20,46,31,25,39,48,59,59,0,2,18,0,20,39,34
2852,BARA,36019,NEPAL RASTRIYA MA VI PHATTEPUR,24,41,36,18,36,33,47,47,0,3,5,4,12,35,26
2853,BARA,36020,NEPAL RASTRIYA MA VI PIPARPATI,26,44,38,26,41,41,33,33,0,3,12,1,16,17,48
2855,BARA,36022,NEPAL RASTRIYA MA VI PIPRA SIMARA,33,44,5,3,41,45,155,155,0,13,81,7,101,54,65
2846,BARA,36013,NEPAL RASTRIYA MA VI PIPRADHI,20,36,39,28,30,42,70,70,0,2,15,1,18,52,26
2896,BARA,36063,NEPAL RASTRIYA MA VI RAGHUNATHPUR,27,49,42,22,42,41,36,36,0,1,13,1,15,21,42
3944,KAPILVASTU,49025,NEPAL RASTRIYA MA VI RANAGAI,26,39,29,32,30,41,25,25,0,1,8,0,9,16,36
2951,PARSA,37052,NEPAL RASTRIYA MA VI RANGAPUR,17,33,26,21,32,34,26,25,0,1,3,1,5,20,20
2891,BARA,36058,NEPAL RASTRIYA MA VI RATANPUR,20,38,3,23,44,38,33,33,0,2,5,1,8,25,24
2840,BARA,36007,NEPAL RASTRIYA MA VI SAPAHI,32,44,47,27,40,35,97,97,0,9,49,11,69,28,71
2953,PARSA,37055,NEPAL RASTRIYA MA VI SOLAKHPUR,22,40,37,28,36,31,43,43,0,2,10,4,16,27,37
4211,ROLPA,55024,NEPAL RASTRIYA MA VI TALABANG,11,29,3,16,20,26,14,14,0,0,0,0,0,14,000
2060,KATHMANDU,29246,NEPAL RASTRIYA NIRMAN MA VI MULPANI-6,36,52,55,35,48,57,23,23,0,8,11,0,19,4,83
3657,GULMI,46010,NEPAL RASTRIYA SARBODAYA MA VI POUDI AMARA,19,43,3,3,34,42,37,37,0,0,8,2,10,27,27
4630,BARDIA,68051,NEPAL RASTRIYA SHAMBHU SHARAN MA VI KHAIRA,33,5,3,28,38,36,112,112,0,9,37,6,52,60,46
3542,NAWALPARASI,44075,NEPAL RASTRIYA SHAMSER ADARSHA MA VI GAIND,25,44,35,23,45,51,54,54,0,7,13,0,20,34,37
2911,PARSA,37012,NEPAL RASTRIYA VIDYAPITH MA VI SRIPUR MURALI,38,50,46,17,35,36,69,68,0,4,17,2,23,45,34
4095,PARBAT,53005,NEPAL TARA MA VI BIHADI,27,4,37,34,48,42,42,42,0,1,19,0,20,22,48
1863,KATHMANDU,29037,NEPAL YUBAK MA VI PAKNAJOL,39,57,6,35,48,53,42,42,0,23,13,0,36,6,86
114,ILAM,3024,NEPALTAR MA VI SAKHEJUNG,21,42,26,26,48,46,80,79,0,4,15,0,19,60,24
3026,GORKHA,38066,NEPANE MA VI KERABARI,27,50,26,16,34,39,26,26,0,0,7,1,8,18,31
2011,KATHMANDU,29193,NEPTUNE BOARDING HIGH SCHOOL BAGBAZAR,63,6,83,57,54,56,41,41,4,35,1,0,40,1,98
3679,GULMI,46032,NETADARLING MA VI SMADARLING,25,31,2,19,37,37,21,20,0,0,4,1,5,15,25
3947,KAPILVASTU,49028,NETRA JYOTI MA VI SAUNHAWA,28,29,14,13,27,35,30,29,0,0,3,0,3,26,10
1189,SINDHULI,19018,NETRA KALI MA VI APADANDA,3,36,43,29,36,38,39,39,0,1,19,6,26,13,67
2886,BARA,36053,NETRODAY MA VI YOJANATOL NIJAGADH,17,40,22,2,32,3,41,38,0,0,2,3,5,33,13
2080,KATHMANDU,29266,NEW ARUNODAYA ENGLISH SCHOOL BIJESHWORI,59,56,66,44,55,37,54,54,0,28,15,0,43,11,80
2186,KATHMANDU,29379,NEW BUDDHA PRAKASH ENGLISH BOARDING SCHO,58,62,63,40,55,52,27,27,0,19,6,0,25,2,93
2832,RAUTAHAT,35049,NEW DIVINE LIGHT SECONDARY ENGLISH BOARDIN,41,52,45,27,5,43,11,11,0,2,9,0,11,0,100
2346,KATHMANDU,29550,NEW DON BOSCO ACADEMY PUTALISADAK,62,49,79,43,55,5,8,8,0,5,2,0,7,1,88
1277,DHANUSHA,20054,NEW ENGLISH BOARDING SCHOOL JANAKPURDHA,53,53,78,44,58,46,56,56,3,50,2,0,55,1,98
2372,KATHMANDU,29578,NEW ENGLISH SECONDARY SCHOOL MAIJUBAHAL,59,65,69,40,5,54,11,11,0,8,2,0,10,1,91
3854,RUPANDEHI,48070,NEW ENVIRONMENT ENGLISH SECONDARY SCHOO,61,5,70,38,5,55,24,24,0,21,3,0,24,0,100
